82 1748
38 37 49
30 19 50
42 5 80
40 16 88
29 2 23
9 4 72
27 21 7
31 13 53
0 42 49
36 31 63
42 11 17
28 33 93
34 32 40
33 43 27
35 13 56
33 17 58
37 1 25
3 26 45
37 34 46
26 19 47
5 31 38
32 10 67
13 1 55
24 27 65
9 40 86
4 27 14
31 28 85
24 28 78
28 40 76
16 22 58
1 12 49
13 10 62
3 31 55
18 0 42
28 34 47
25 16 21
43 36 83
18 38 39
43 39 33
0 10 29
17 6 73
2 29 48
27 31 13
26 9 58
18 21 19
28 24 94
41 15 33
34 36 83
29 18 47
40 4 88
11 32 32
19 43 5
38 9 5
0 34 28
42 3 67
17 21 37
31 1 1
11 4 78
23 8 44
13 19 21
28 25 13
43 20 52
32 21 89
40 34 59
4 31 11
30 20 17
0 28 30
34 4 8
33 2 37
29 30 47
9 6 61
22 28 71
6 13 72
3 37 86
33 0 11
36 8 14
8 34 2
8 32 75
40 38 40
22 38 98
0 20 40
17 10 38
16 7 62
17 25 56
30 28 32
26 20 73
5 26 51
18 5 84
17 43 94
39 13 11
6 33 63
30 2 84
39 38 12
42 41 88
33 37 97
38 8 71
33 35 13
28 7 8
35 2 9
25 6 87
11 10 30
1 32 72
35 12 21
1 21 81
21 5 11
19 7 68
38 2 28
19 16 89
32 3 67
29 4 43
35 3 30
19 11 69
12 28 21
25 35 38
39 28 10
5 32 14
25 19 45
36 16 74
42 10 79
31 17 2
41 32 99
37 40 4
13 40 72
33 18 85
28 9 35
16 17 85
39 18 3
24 22 19
6 21 54
18 7 8
27 33 20
2 26 3
43 26 91
20 30 29
9 24 2
35 42 17
20 24 27
12 36 60
8 1 22
42 22 81
27 42 11
24 0 62
27 34 66
15 33 96
15 22 52
8 9 5
28 1 47
20 3 54
30 9 40
38 11 39
13 30 22
29 9 35
29 16 42
35 33 89
33 21 62
13 37 43
12 20 35
14 33 55
30 16 78
1 40 28
37 41 81
37 25 76
12 17 94
32 40 96
35 4 44
7 13 10
12 5 93
20 21 1
40 26 19
12 7 48
8 22 98
13 6 13
31 21 94
43 25 10
13 7 22
6 24 69
41 9 50
5 41 81
25 7 23
38 26 1
35 0 75
3 39 8
41 27 98
14 35 48
11 38 13
5 22 2
23 40 7
29 38 33
8 4 6
26 6 69
9 22 94
36 11 4
29 41 62
28 2 90
4 42 17
43 2 57
26 38 34
19 31 9
33 34 59
29 1 28
17 12 94
20 8 68
4 1 82
20 4 5
13 42 56
18 9 91
27 43 56
2 3 38
22 13 36
41 4 22
11 5 64
5 4 70
19 41 84
34 27 10
27 17 6
33 23 29
42 37 3
19 14 16
3 13 58
30 15 23
9 19 12
32 33 8
2 13 35
23 20 23
10 33 91
23 36 52
34 2 58
36 25 96
37 43 80
16 15 76
12 24 90
39 30 70
36 33 14
16 35 19
7 9 67
13 36 37
13 35 48
43 34 38
31 16 58
43 11 40
28 6 19
27 24 8
20 16 9
39 37 17
11 30 48
11 6 81
9 36 54
5 8 48
13 28 42
11 35 91
35 41 20
30 3 80
15 0 91
6 25 53
1 33 52
10 32 25
17 35 76
0 32 16
21 7 3
16 28 55
24 10 41
39 17 23
7 35 9
15 13 50
25 26 56
22 4 46
17 0 96
9 38 59
10 43 70
8 7 92
11 13 11
0 8 64
1 28 41
42 14 52
43 3 66
0 30 71
11 27 81
0 11 5
23 4 88
37 28 11
24 34 57
12 43 34
25 29 98
29 21 60
4 32 97
0 2 30
5 18 52
33 36 21
6 36 58
40 25 91
13 31 4
8 15 70
2 42 64
36 4 99
12 2 1
39 40 17
13 32 68
31 32 51
0 24 59
10 38 27
28 27 93
37 20 25
8 27 34
35 8 77
3 28 41
34 3 23
23 16 57
15 16 71
3 8 6
24 37 90
37 18 33
23 41 88
36 1 7
34 21 37
25 17 4
11 21 31
26 0 44
26 7 3
42 35 49
17 26 52
7 5 30
31 26 94
42 36 1
31 27 2
22 30 50
9 26 33
15 21 43
24 29 56
10 27 5
42 8 20
23 26 38
4 30 45
14 32 97
7 39 77
8 23 23
8 40 29
31 23 68
21 28 75
3 5 81
38 15 71
25 23 90
24 41 55
33 24 9
1 9 97
10 20 52
5 3 77
19 13 46
24 16 33
40 17 32
40 2 77
3 41 69
35 31 2
7 25 59
31 5 0
10 29 16
18 12 34
43 16 97
22 23 5
21 10 3
26 3 28
14 24 76
40 41 15
1 24 92
6 39 72
23 37 53
19 18 78
29 43 47
14 27 95
14 3 77
37 15 51
40 6 34
4 14 91
9 29 54
36 5 94
38 34 18
10 8 94
42 17 75
28 29 16
4 38 99
28 8 45
24 11 15
13 17 70
38 21 50
6 7 61
22 16 21
37 29 38
38 40 13
37 36 95
18 16 4
7 27 29
19 42 90
32 24 16
38 5 82
16 20 89
11 8 30
36 19 34
42 25 79
30 35 44
14 0 77
23 38 90
27 20 30
8 2 38
41 12 44
32 12 98
5 2 43
18 35 28
25 2 44
32 37 35
7 36 73
10 11 71
1 5 43
37 35 0
14 8 34
2 17 72
39 42 32
21 25 93
2 1 57
25 12 8
32 29 11
2 40 16
0 31 5
0 12 95
29 26 95
37 42 11
30 33 39
4 13 6
27 3 78
3 34 66
10 26 73
31 33 71
30 24 47
9 5 67
2 32 71
39 35 19
41 17 61
15 26 62
41 14 14
14 7 29
2 7 75
27 26 15
43 30 57
32 14 49
36 23 97
13 15 80
29 23 19
33 14 53
41 28 23
27 28 30
10 28 72
30 38 51
17 31 13
24 32 81
29 37 64
10 3 78
4 12 99
38 22 75
26 2 45
36 17 31
14 39 66
4 3 71
4 0 2
14 2 81
31 3 23
24 30 86
27 14 79
15 9 44
11 1 67
13 29 79
22 11 69
3 35 7
25 30 57
1 2 74
29 7 90
34 14 11
21 23 59
27 40 24
9 11 98
42 20 38
30 10 1
39 14 84
33 38 11
10 35 91
41 18 75
29 3 54
33 5 33
28 21 40
21 40 89
34 35 33
23 0 21
42 18 53
15 25 14
26 14 40
25 36 66
22 6 16
16 18 64
13 9 2
0 22 68
27 18 55
34 18 42
39 16 94
20 5 38
26 13 73
4 11 82
17 19 27
9 32 65
7 32 64
1 42 1
7 15 30
16 12 7
13 16 98
43 13 90
11 15 29
30 26 40
18 27 35
9 27 75
36 15 72
37 21 44
10 41 54
29 45
0 5 97
0 18 29
15 24 0
15 19 54
10 12 56
23 1 7
19 18 46
9 28 51
14 15 72
5 14 77
5 7 23
6 3 65
24 4 80
12 22 32
22 23 74
25 0 34
21 16 11
18 20 14
14 10 14
27 21 82
17 9 99
7 17 81
15 20 12
20 25 38
18 14 53
17 4 36
13 12 2
22 2 84
15 28 41
13 11 27
20 6 24
13 21 36
19 8 60
22 9 69
6 22 39
20 19 73
3 0 20
5 16 96
24 26 96
16 14 18
6 5 87
24 16 68
6 27 51
24 13 90
14 12 48
129 14556
80 72 28
122 58 74
10 75 36
18 12 47
19 17 9
74 14 13
112 53 95
9 102 87
0 124 80
100 120 31
86 93 32
35 29 98
42 120 4
69 113 95
107 118 45
69 20 48
105 90 20
109 67 99
18 59 49
98 58 81
118 61 23
42 29 21
13 95 43
71 114 20
65 81 47
6 92 17
113 96 44
127 22 23
43 60 26
58 100 42
10 98 80
14 69 2
61 60 61
60 10 80
115 6 93
121 84 22
67 51 89
27 116 82
36 67 41
110 80 26
113 3 33
16 9 62
76 15 38
95 119 44
49 74 38
48 86 16
50 124 77
38 49 44
116 72 18
32 12 13
40 127 84
88 23 50
126 3 5
57 33 84
123 98 18
122 65 22
91 36 67
53 112 39
46 74 87
11 34 58
33 113 29
67 10 34
90 114 83
128 72 0
47 18 23
89 107 25
126 113 61
40 48 38
1 23 84
81 71 98
60 67 8
73 86 21
57 120 64
21 107 98
125 92 47
95 39 73
9 45 66
65 0 79
61 109 97
10 66 62
126 56 45
61 128 68
43 22 91
27 46 68
126 73 93
96 7 24
79 102 42
20 123 63
25 16 59
2 96 42
76 85 79
104 92 22
60 100 91
65 31 29
0 19 64
77 67 88
121 113 18
119 122 7
106 128 45
83 116 6
81 41 96
29 33 67
108 25 62
13 64 73
30 79 51
16 48 75
98 1 19
115 44 94
104 112 57
31 120 34
13 34 2
78 101 63
85 45 72
9 8 72
108 120 44
36 111 48
98 115 79
126 11 16
94 123 60
11 27 29
47 45 84
6 97 43
123 42 96
61 12 1
4 32 17
27 59 37
116 94 40
0 125 57
32 5 87
104 5 47
108 103 25
20 42 94
24 22 57
73 90 37
27 74 93
29 51 73
45 123 68
74 33 68
82 59 63
77 93 75
114 118 4
64 59 91
25 109 1
25 52 41
54 63 50
0 98 68
19 117 6
118 14 79
47 77 29
74 37 85
71 39 87
118 77 99
100 121 69
71 13 34
94 83 37
70 11 9
0 33 55
113 67 43
126 0 2
123 39 56
16 121 87
30 10 6
65 109 28
123 28 25
24 64 95
75 8 53
28 2 30
42 116 85
62 76 8
124 88 59
87 38 54
18 125 29
74 115 59
0 39 68
124 80 69
68 15 24
55 41 97
49 43 74
55 37 95
116 126 95
37 95 69
38 23 51
21 68 79
57 128 30
102 2 62
82 101 63
32 3 21
69 45 43
38 9 28
124 42 24
6 89 27
27 71 15
22 125 43
35 121 43
54 98 35
70 53 25
43 9 40
10 69 33
91 28 81
1 85 12
32 31 93
97 36 53
3 98 26
87 9 96
110 6 4
49 0 16
84 126 61
63 123 3
48 126 89
116 37 49
100 107 3
45 66 91
0 30 9
15 54 43
108 94 89
15 49 41
84 107 82
23 48 67
105 19 66
87 122 35
117 22 73
36 43 33
71 15 77
84 82 28
86 73 56
116 69 54
26 117 26
109 10 76
36 84 94
79 128 67
67 115 27
79 46 24
21 28 50
96 0 58
97 51 56
101 86 45
59 87 0
20 40 70
27 101 67
96 77 9
12 88 21
9 57 16
119 113 75
94 98 80
2 91 88
42 11 80
60 48 71
54 1 99
65 63 63
57 49 69
92 6 79
10 85 8
5 121 33
65 60 82
21 32 60
96 95 15
88 73 99
39 69 71
16 4 20
107 127 22
107 88 83
65 9 77
103 124 21
45 85 63
78 89 10
53 10 53
110 112 81
96 101 4
13 6 94
126 34 21
116 2 77
21 102 55
115 94 14
13 82 56
43 0 88
1 15 29
17 73 75
10 90 20
51 82 31
117 102 8
19 50 56
70 16 73
1 126 44
29 124 24
41 25 2
110 120 98
72 74 52
98 30 72
37 64 21
71 67 12
12 81 12
100 82 45
112 104 39
103 45 69
104 14 86
77 116 75
87 62 96
60 15 24
52 54 3
39 8 4
31 60 62
108 23 86
21 76 80
11 108 26
3 73 81
6 70 99
72 36 93
69 39 29
8 47 50
28 39 93
111 120 30
83 102 82
77 14 73
118 43 25
100 127 8
88 89 92
89 124 70
114 121 41
103 38 2
20 51 23
12 80 57
104 93 72
26 76 39
90 101 41
64 27 18
32 108 11
30 2 47
101 51 58
63 61 4
90 73 4
124 112 54
126 100 99
37 17 56
25 118 93
53 1 17
116 24 69
54 117 69
126 82 73
40 78 13
91 128 14
115 35 52
44 55 56
120 84 15
5 95 87
38 68 16
93 80 74
88 107 88
53 27 49
45 112 41
122 63 23
117 49 7
86 22 72
115 45 57
87 16 69
110 2 18
91 50 90
67 39 77
47 8 67
108 116 47
44 95 15
91 29 78
124 93 20
71 37 22
91 116 34
43 62 73
108 78 69
26 37 85
88 56 75
5 61 33
66 120 94
42 64 56
2 77 15
107 85 53
1 3 0
76 96 52
22 48 9
113 92 29
57 16 47
28 120 86
91 109 86
18 28 3
61 124 66
74 20 41
79 17 20
127 9 66
4 69 48
105 96 66
23 60 27
116 79 30
2 101 68
91 120 11
3 50 93
116 108 88
82 105 47
4 21 16
102 61 73
8 76 5
88 1 28
108 92 34
77 31 54
127 65 73
109 25 61
37 67 22
56 62 22
75 14 5
127 51 18
3 25 31
63 82 8
4 108 85
93 11 57
114 106 92
54 40 82
59 3 19
96 97 57
36 62 89
39 66 33
9 95 0
58 84 87
61 54 42
62 37 44
15 32 43
81 7 8
40 97 14
118 5 29
77 12 84
69 110 78
66 53 61
82 28 42
6 57 5
106 74 42
68 74 34
1 20 2
67 33 38
1 88 1
118 95 87
50 15 43
126 105 31
1 61 60
117 110 22
68 78 18
10 8 37
119 79 34
63 55 3
40 107 67
114 27 48
87 31 80
84 102 43
28 49 79
47 64 95
17 63 44
10 40 67
116 20 45
37 99 77
101 112 35
48 38 7
58 64 85
70 89 28
16 74 43
9 59 60
2 31 67
0 106 86
115 13 13
40 42 39
88 59 64
22 73 4
41 80 58
68 111 4
41 40 79
40 35 29
100 106 46
46 121 62
5 67 2
54 119 83
19 95 4
93 79 41
36 68 32
63 100 31
46 11 14
33 121 76
46 0 65
79 28 50
26 16 38
64 95 18
75 70 55
114 119 44
64 36 79
126 29 81
91 2 30
35 22 0
90 52 78
115 38 6
72 32 87
28 77 97
0 83 51
23 123 99
6 3 23
29 67 70
0 24 85
66 40 90
40 81 80
122 109 89
71 65 96
118 100 97
118 87 3
102 47 96
40 28 85
123 119 99
28 72 11
77 111 27
71 91 97
82 104 68
68 11 70
120 15 61
105 45 76
96 98 7
99 71 50
115 58 67
24 32 36
36 85 64
24 45 74
114 122 54
57 43 77
40 121 21
39 42 37
120 42 62
83 125 72
124 32 55
70 111 85
119 10 16
26 125 46
127 87 99
70 79 4
41 118 58
6 17 96
64 35 64
123 35 41
46 56 45
30 7 12
117 38 81
4 65 97
83 55 77
118 57 99
97 109 5
43 124 52
88 101 47
82 46 43
44 100 57
39 121 87
95 127 28
102 17 99
43 26 35
9 109 48
60 66 96
31 90 97
33 118 57
43 48 65
82 69 89
70 78 45
0 9 60
52 87 94
31 17 32
49 51 86
38 125 21
80 12 91
30 109 14
20 90 16
119 44 41
60 47 22
113 50 4
51 17 86
102 70 66
58 29 94
117 81 2
83 38 34
108 91 39
108 113 93
116 28 40
19 97 44
104 0 76
75 45 12
71 54 18
33 70 97
112 69 5
67 101 36
88 115 8
57 6 38
102 90 98
125 13 2
84 14 72
4 7 43
32 49 58
90 48 0
76 22 76
121 94 13
64 46 0
32 127 19
100 51 63
109 27 55
4 83 66
2 39 26
3 72 31
7 72 45
66 62 42
29 10 69
29 6 81
80 15 27
21 103 93
11 33 37
120 40 59
58 16 94
29 7 52
17 35 32
125 107 99
19 96 64
95 61 80
17 42 15
75 41 8
57 39 12
124 55 36
60 123 65
21 96 8
28 69 56
59 79 15
56 119 98
99 8 72
51 10 6
19 9 77
25 117 36
76 13 4
85 72 20
98 19 2
115 60 57
117 124 61
67 119 3
80 36 21
28 106 2
69 99 43
97 111 38
124 61 82
27 43 2
20 101 93
34 89 39
9 21 62
36 80 83
61 116 83
65 122 40
87 119 89
8 121 2
93 117 88
54 124 99
57 1 53
61 119 20
47 74 27
97 1 6
51 86 22
67 82 20
91 17 10
54 46 84
44 83 43
66 56 20
47 107 27
112 14 34
35 61 18
90 36 83
50 63 6
104 2 83
12 58 32
45 76 29
11 52 90
75 99 86
107 52 95
114 13 21
123 72 83
44 67 37
46 29 5
66 4 92
89 103 59
37 115 7
55 68 27
59 114 3
84 22 39
127 69 94
64 32 33
63 3 42
40 88 40
31 69 42
39 6 92
89 41 51
123 86 90
107 53 55
87 25 61
121 128 90
115 68 16
127 80 81
115 104 40
70 41 63
47 37 89
74 2 75
5 7 91
16 124 3
101 98 57
3 71 75
81 52 72
74 15 46
8 85 85
45 84 86
59 14 69
8 124 94
89 0 98
54 120 44
6 33 97
34 3 93
14 21 74
62 26 10
95 102 43
27 92 56
103 111 42
41 123 44
44 103 17
50 35 46
100 17 39
28 34 57
124 14 54
48 66 46
0 102 32
93 65 16
72 115 99
65 67 68
5 93 21
65 105 10
102 117 93
51 105 61
94 126 12
102 78 93
32 68 14
85 111 18
14 103 35
29 121 14
26 36 76
108 12 15
53 84 13
61 68 43
125 53 70
28 41 30
49 3 55
59 12 17
14 110 96
68 8 82
22 114 84
66 71 87
47 116 78
63 128 63
51 67 48
37 0 31
95 126 67
47 94 80
31 15 68
93 13 49
123 3 30
104 11 12
66 122 66
98 114 10
41 107 84
119 117 9
91 54 0
92 107 64
34 39 60
44 20 75
81 112 38
64 18 30
30 78 7
71 52 28
53 31 37
74 127 16
53 70 95
84 31 51
56 91 76
111 15 74
2 48 58
70 100 77
45 122 59
68 21 97
125 111 21
90 111 77
72 50 84
30 82 60
33 76 35
28 42 16
26 11 72
100 32 27
24 106 41
54 108 90
33 29 97
8 14 49
80 2 99
52 6 58
92 68 53
100 12 13
98 31 34
72 3 77
61 23 44
7 76 76
48 56 11
20 26 13
79 67 27
53 57 59
111 29 94
62 29 15
87 3 98
87 40 79
95 46 99
30 18 21
9 104 64
34 63 43
90 32 35
78 47 30
101 64 93
107 0 1
101 83 46
57 21 35
61 69 81
2 73 70
10 67 62
4 85 21
47 88 29
38 53 44
12 54 36
69 67 98
14 7 1
32 39 25
8 63 25
17 77 3
71 27 22
23 7 87
126 67 25
124 30 52
128 64 95
32 102 80
82 19 92
104 31 6
44 64 24
0 50 48
25 4 58
119 121 83
111 119 38
86 43 24
47 111 68
108 13 67
70 47 17
23 72 40
51 103 17
106 62 57
55 65 34
18 14 62
117 65 69
97 71 87
76 2 55
79 73 89
87 1 19
31 107 63
49 12 99
121 123 1
38 118 41
119 17 99
62 31 5
76 40 25
27 120 69
34 51 53
8 81 57
47 33 54
108 63 42
39 28 99
24 12 82
118 112 91
98 22 8
84 47 33
15 128 7
90 7 91
108 35 63
54 68 17
34 128 75
32 14 38
88 127 38
27 89 78
64 107 75
6 13 41
92 70 23
22 32 0
115 69 86
85 49 23
12 61 62
22 50 84
40 108 76
106 120 12
35 13 18
38 100 26
26 120 62
118 48 98
49 70 59
50 61 87
50 112 60
94 4 87
76 79 88
116 84 10
56 14 14
8 94 57
117 29 90
70 97 3
59 76 36
127 82 85
9 110 83
24 28 5
9 7 9
123 62 61
50 108 11
42 102 2
128 3 5
53 65 45
98 36 47
41 5 19
47 105 6
82 9 45
50 38 61
71 80 91
44 61 47
21 114 97
2 23 65
9 41 8
79 74 13
7 112 54
14 11 43
128 5 50
128 24 0
46 51 73
117 37 72
105 93 68
46 30 13
110 79 37
33 52 61
96 80 75
112 101 62
67 0 34
44 76 78
119 107 80
90 128 53
44 115 98
69 126 95
61 34 2
92 30 50
120 28 81
19 48 4
24 33 52
42 0 17
54 38 69
115 116 39
128 30 46
117 67 13
85 79 51
99 48 45
7 69 23
35 100 37
80 55 7
128 59 88
70 60 15
104 68 5
9 35 12
115 57 32
48 127 58
54 57 53
54 71 10
20 61 16
112 59 1
45 48 34
35 47 50
69 19 87
79 64 55
7 10 58
118 42 95
12 117 70
81 22 89
44 26 56
83 111 43
63 79 63
21 101 91
68 9 21
59 64 13
31 45 22
66 91 27
102 43 64
74 8 10
33 111 93
39 2 70
26 69 11
119 127 75
79 19 10
26 96 79
80 24 32
14 128 11
16 106 59
70 92 59
109 34 45
39 68 24
47 89 31
108 65 31
58 69 41
107 26 59
80 121 0
102 1 53
12 36 9
80 61 81
80 127 27
72 38 29
108 102 18
58 85 36
8 115 78
16 34 58
97 77 47
106 94 85
53 67 95
99 37 92
91 126 47
107 109 6
25 42 35
106 90 37
83 87 38
76 59 0
122 82 61
30 126 97
2 0 91
36 58 27
83 97 84
97 49 55
103 2 73
80 69 64
11 72 43
33 78 90
12 20 87
79 30 84
79 26 15
103 88 64
62 71 88
10 109 24
60 59 68
74 32 7
5 8 27
75 13 89
48 60 18
1 103 98
114 89 81
41 75 87
109 2 7
74 116 2
76 7 69
113 66 64
26 29 45
14 75 75
100 69 31
67 65 20
9 54 71
102 108 70
71 0 2
43 97 79
128 28 37
70 50 6
21 77 25
37 68 45
7 77 84
117 76 69
119 63 22
34 73 11
105 100 40
80 23 56
6 43 60
73 89 70
83 75 18
108 82 41
107 70 36
91 14 87
74 119 80
111 52 8
56 33 81
15 43 12
127 97 56
42 41 19
98 70 9
43 115 27
87 14 46
0 86 75
12 32 33
41 94 68
80 83 56
86 40 10
97 114 34
109 89 89
91 53 23
60 120 23
107 5 95
128 29 61
109 51 44
73 53 65
59 47 10
28 0 26
90 20 23
22 25 65
43 24 48
100 70 77
1 80 57
95 65 3
76 28 3
3 60 93
2 117 39
45 103 7
90 63 45
12 104 44
91 12 42
103 120 39
82 36 46
126 93 94
107 35 13
54 5 91
83 61 3
57 80 78
83 29 86
33 79 99
80 86 45
10 42 11
109 80 69
90 18 35
68 19 53
30 80 22
94 102 33
69 47 1
98 86 17
34 79 77
88 48 43
65 76 87
85 80 63
2 59 10
19 40 51
102 12 30
68 61 13
79 55 38
110 0 40
84 123 79
108 117 7
11 3 98
117 59 71
10 49 16
106 95 79
34 0 66
62 59 22
63 41 22
15 103 63
106 20 19
27 95 16
17 85 6
16 45 58
56 59 67
30 50 62
118 8 92
86 80 51
67 117 80
84 70 57
107 84 42
120 9 48
74 58 25
103 27 59
81 56 8
21 67 30
53 126 81
43 95 97
58 116 71
94 7 3
64 14 0
89 94 56
120 36 95
22 56 16
63 120 84
123 13 17
20 43 78
118 7 17
119 106 3
86 69 60
126 66 16
52 84 78
104 18 51
83 78 92
34 46 80
73 96 90
16 93 67
103 63 49
21 40 24
57 29 58
126 88 23
29 26 51
15 94 74
98 9 50
113 41 82
127 90 56
25 28 75
81 100 69
76 21 78
21 122 2
122 73 52
109 56 7
10 17 87
107 72 66
94 49 97
68 71 63
100 72 8
69 117 22
70 124 19
33 69 47
53 127 68
62 93 79
15 23 2
27 31 55
57 110 2
55 119 5
62 117 25
42 60 8
128 111 1
122 84 37
3 113 11
111 59 69
5 107 89
88 67 97
61 81 26
84 20 85
23 59 57
26 104 77
59 109 19
118 76 31
90 53 18
97 87 64
78 57 4
31 77 56
110 40 97
6 10 30
105 80 68
58 89 3
112 34 26
52 59 77
79 21 89
32 21 4
23 82 46
59 111 20
42 71 67
64 116 7
127 36 19
90 14 33
86 127 8
101 1 34
35 107 87
38 44 75
25 43 24
23 77 46
75 83 56
19 124 5
6 51 73
76 35 17
33 3 76
75 52 66
62 94 31
67 36 66
0 48 70
34 41 20
95 75 55
1 4 87
45 86 73
43 59 35
4 34 96
52 38 2
97 110 50
50 29 76
1 97 83
45 65 60
86 98 19
10 9 32
111 28 18
101 54 4
83 14 35
67 80 87
50 87 49
41 83 18
101 121 44
50 90 45
33 42 50
67 12 33
109 95 73
24 20 57
106 48 14
122 77 95
14 43 90
105 42 45
29 116 94
65 110 38
32 107 70
114 9 87
45 91 76
96 118 66
23 56 0
22 91 74
27 77 97
36 108 22
93 49 77
33 1 11
74 38 31
57 125 46
102 120 90
18 3 40
64 97 89
123 66 37
85 94 22
22 76 96
51 4 32
2 41 68
69 22 13
61 2 76
91 57 57
44 97 79
124 87 13
63 126 89
81 82 42
76 56 21
107 73 30
105 64 12
20 39 52
61 46 77
18 109 29
22 2 85
32 113 22
86 19 52
16 62 72
42 121 96
124 95 8
59 33 69
51 71 74
72 31 66
53 76 49
121 69 89
10 118 40
14 1 10
50 22 18
19 112 81
115 1 75
15 73 49
74 123 87
49 60 66
12 123 35
9 16 53
70 13 44
58 123 67
23 89 50
27 125 44
59 117 62
83 4 8
46 69 34
16 88 13
54 65 68
8 128 13
128 62 22
112 18 66
44 50 56
31 2 1
74 72 25
117 88 9
33 8 13
7 12 65
68 118 35
6 114 87
13 36 84
120 29 88
29 73 10
120 101 32
110 14 21
59 127 52
125 35 88
120 90 27
97 108 81
38 84 55
99 94 53
127 11 2
73 40 61
115 39 76
35 16 9
63 32 38
36 97 17
84 121 42
77 98 82
27 37 48
28 63 81
93 55 76
89 54 69
57 47 61
63 2 72
28 90 92
104 81 78
88 24 1
67 83 25
38 3 18
6 59 60
124 77 28
123 68 63
100 11 71
108 17 92
1 64 52
58 80 76
114 112 58
40 25 27
20 85 24
39 25 77
35 122 73
61 6 18
120 27 98
100 102 21
119 19 16
35 113 34
80 50 88
102 83 67
68 109 71
15 84 90
53 95 16
38 60 52
117 84 13
12 113 80
91 66 50
15 113 26
34 110 38
84 127 26
102 80 27
45 99 44
118 69 56
28 101 75
124 71 94
62 106 36
43 107 75
82 29 77
20 78 33
70 17 65
127 12 25
13 57 2
29 78 22
104 67 13
6 19 68
46 84 37
89 15 50
120 118 15
119 6 46
12 110 4
21 55 36
86 108 55
78 8 21
61 112 80
8 45 73
87 39 92
49 99 48
70 23 79
52 110 18
69 118 85
32 11 28
60 90 9
84 1 0
116 76 67
119 74 27
4 67 47
108 112 9
34 11 95
8 66 65
38 124 52
119 67 30
31 36 51
103 48 85
96 115 50
51 72 45
126 94 74
78 20 10
65 15 9
87 32 66
105 76 34
34 74 7
83 16 96
108 33 92
7 126 17
71 63 43
51 120 42
49 73 19
60 92 84
110 38 8
22 11 78
57 53 13
55 95 60
50 121 85
21 2 99
46 45 0
2 63 55
51 23 29
12 115 40
69 9 84
14 53 36
8 114 99
99 12 26
88 83 99
58 52 33
99 86 69
49 57 2
95 29 36
11 58 42
29 38 75
18 29 73
125 27 4
49 106 9
50 34 15
124 115 0
73 54 55
17 15 99
13 0 18
34 93 6
104 123 39
5 103 91
13 111 98
33 55 90
73 102 56
51 0 40
79 13 40
78 35 45
30 71 79
107 16 3
107 12 22
10 121 13
44 45 3
28 57 40
105 77 9
77 27 53
63 90 19
97 120 90
66 70 31
82 128 27
83 66 52
0 100 96
62 58 68
26 12 29
2 28 47
4 11 64
29 2 0
33 106 80
38 106 13
102 110 92
36 9 51
82 114 2
77 57 54
28 23 38
68 55 39
37 4 32
92 53 20
73 6 61
50 4 35
91 11 40
28 53 14
95 30 74
85 10 12
31 127 53
103 84 16
14 116 11
16 101 6
84 40 76
7 61 61
50 120 91
64 7 81
34 49 59
73 1 87
94 33 21
84 93 59
41 20 0
49 54 43
52 102 40
12 84 38
21 100 33
17 20 25
45 11 58
54 10 16
49 46 30
127 44 25
68 105 55
17 8 51
128 52 36
51 49 18
20 65 21
62 51 3
55 114 11
67 111 41
37 16 2
40 47 11
14 112 27
53 44 0
25 60 88
3 54 40
104 86 20
15 62 77
51 121 39
24 125 45
80 92 78
128 8 54
72 25 16
78 63 22
60 32 20
106 113 60
127 16 11
17 87 15
71 24 34
108 10 45
103 25 60
94 44 29
48 9 44
125 61 85
9 84 20
30 74 59
28 45 33
66 102 98
72 11 1
68 75 60
44 82 7
119 101 58
77 72 28
123 53 69
88 9 62
62 122 49
80 119 93
83 31 14
79 54 77
63 13 16
72 29 98
72 83 72
84 54 67
17 28 98
105 46 89
126 114 30
101 11 47
52 15 86
118 60 97
66 127 74
58 128 82
33 60 51
57 69 65
33 102 5
94 18 31
103 89 75
14 61 18
92 95 79
64 23 28
98 24 59
108 51 7
128 81 66
82 8 22
87 126 91
112 71 51
81 60 8
71 50 5
103 49 21
88 11 5
50 21 71
120 75 22
102 49 41
81 55 30
96 93 35
72 40 20
10 22 12
4 66 5
30 38 31
10 31 94
38 76 43
37 106 73
4 125 15
61 127 15
104 19 80
22 109 23
87 48 65
79 93 30
62 41 28
11 13 25
35 91 97
39 14 89
118 52 95
7 0 64
96 47 91
93 10 31
64 74 91
103 107 90
71 77 29
36 13 52
103 15 60
61 28 45
57 23 28
78 17 36
45 74 52
76 88 57
91 56 39
21 113 16
66 52 86
83 56 43
10 35 67
94 61 92
27 8 75
94 14 49
81 6 74
51 5 8
86 126 35
6 8 42
17 11 30
93 127 26
44 43 82
42 13 88
81 120 87
71 44 59
122 40 69
90 78 94
17 98 74
1 81 2
59 128 94
126 35 15
15 46 29
109 105 77
103 24 62
116 40 49
1 112 71
14 108 27
121 49 12
105 51 38
2 109 34
106 97 0
105 114 38
90 37 84
56 90 72
73 105 3
15 89 51
39 12 39
56 116 57
18 66 59
15 123 98
102 58 11
89 28 69
88 93 71
89 5 88
110 83 17
116 48 77
83 36 34
30 64 80
82 17 62
6 111 48
56 38 15
84 38 80
63 47 79
6 40 59
18 127 5
100 23 97
124 57 46
69 112 33
91 40 50
60 45 8
2 123 61
43 89 31
91 18 12
125 102 58
114 108 46
103 112 19
98 99 82
19 107 71
75 114 30
