29 189
38 65 81
4 26 79
32 93 56
44 54 83
59 35 81
89 59 17
75 4 99
64 100 9
49 42 42
48 6 8
30 94 26
43 101 37
41 96 35
0 24 21
93 48 82
13 37 27
42 41 56
37 30 26
78 17 40
57 26 4
82 41 59
100 103 55
27 15 53
50 61 63
77 24 79
12 16 76
46 26 53
95 81 21
62 69 64
85 39 61
97 27 65
18 6 83
57 79 30
59 61 94
57 31 85
51 49 36
85 73 99
84 9 55
18 81 36
40 63 81
99 25 72
40 73 78
47 80 16
99 37 79
84 20 86
95 14 87
34 35 73
81 56 95
77 38 18
3 64 68
61 102 67
0 3 10
76 42 26
57 4 30
98 23 9
7 55 56
36 22 10
101 81 20
84 40 33
50 16 61
51 4 63
43 1 65
62 63 32
86 9 12
60 74 17
76 13 14
70 26 67
36 83 75
31 90 14
39 71 17
34 66 57
45 62 16
92 46 34
2 36 47
97 49 11
75 42 74
19 2 16
76 93 38
11 74 34
22 16 77
19 83 41
99 24 84
12 51 93
54 32 0
47 95 17
93 34 42
6 94 51
52 17 10
79 44 37
87 75 14
84 49 39
87 66 35
8 66 39
4 58 1
12 29 96
53 63 77
103 54 36
34 54 77
3 18 98
80 49 82
81 13 30
83 13 49
4 29 58
86 32 8
83 92 67
51 53 60
31 92 29
51 68 89
20 48 22
78 36 76
72 71 51
69 89 11
87 59 68
92 97 18
92 3 87
12 4 64
7 83 22
67 24 6
49 54 83
60 87 93
59 7 5
97 69 4
81 17 89
3 42 4
38 32 38
22 5 36
10 43 19
1 63 70
8 86 80
89 9 60
32 21 63
95 15 0
72 43 84
24 99 1
25 69 47
87 82 45
16 18 99
29 22 19
91 81 85
78 100 37
98 13 42
17 45 40
79 55 52
33 46 68
85 99 94
26 70 42
61 43 2
83 86 4
86 15 90
15 29 19
85 65 35
88 27 47
36 64 38
40 30 23
68 57 89
0 73 32
66 81 88
28 15 52
50 83 50
5 57 69
32 68 4
38 98 40
48 10 39
79 10 4
82 56 70
89 18 32
64 53 44
5 93 37
88 22 44
93 3 97
17 97 41
52 0 13
57 44 35
2 93 64
72 95 62
87 97 15
100 85 28
35 21 31
57 76 73
31 37 75
54 3 9
54 30 70
78 43 51
49 97 11
75 102 10
51 81 33
39 73 90
22 70 4
75 38 62
7 60 2
67 52 91
29 59 32
56 52 97
92 23 32
59 5 20
42 44 67
91 18 38
4 94 35
54 44 33
81 39 66
25 34 42
96 101 9
99 13 79
86 37 57
73 4 37
28 0 76
2 50 29
15 70 57
52 63 65
8 82 60
11 59 72
26 90 17
56 51 81
21 51 57
17 37 60
54 48 62
11 90 71
103 101 91
63 96 91
51 73 23
103 84 56
79 72 80
41 59 78
72 44 90
92 15 14
49 96 88
58 30 62
15 61 37
19 8 95
45 87 69
57 93 43
75 90 59
99 4 74
27 3 17
68 88 85
34 71 93
82 96 38
103 81 26
43 102 40
86 45 27
60 62 76
68 22 66
12 102 84
53 91 12
81 84 1
50 56 38
11 5 23
101 48 36
35 95 28
59 92 22
49 0 86
51 78 19
79 23 76
32 5 96
49 95 38
5 33 56
75 65 72
39 77 88
32 65 43
30 23 99
52 48 81
72 25 6
16 100 57
35 26 77
25 62 70
28 98 68
52 2 41
60 16 22
47 58 51
69 90 22
42 83 49
34 102 44
73 71 87
0 11 66
100 61 22
25 46 6
12 52 42
55 45 59
65 102 48
90 27 28
24 46 31
68 14 28
16 8 95
17 95 62
98 34 12
35 45 43
49 5 66
65 92 32
40 101 6
69 28 31
53 99 4
5 17 61
101 58 71
41 8 93
82 81 17
46 54 21
46 89 1
39 58 29
56 4 41
88 6 80
79 22 14
61 100 39
25 72 13
24 7 49
31 19 80
26 23 15
99 17 28
41 7 97
55 26 51
23 81 99
10 42 27
45 31 65
4 99 30
38 86 42
40 15 1
85 82 25
47 97 87
49 55 42
71 70 2
9 1 84
16 97 73
59 51 96
99 66 41
88 49 53
12 47 72
80 57 74
11 48 68
43 57 63
13 57 56
59 29 7
19 96 13
73 74 13
22 65 6
54 83 24
24 78 30
18 88 98
100 48 53
4 54 44
34 69 14
7 6 82
59 45 91
28 44 85
54 86 23
23 6 95
60 30 57
23 30 54
14 36 93
62 95 28
80 102 48
100 62 73
90 76 63
55 19 44
101 39 78
23 91 66
34 72 13
33 70 96
0 66 50
34 83 51
99 47 51
13 93 55
34 13 57
40 51 17
66 14 68
36 96 14
101 22 27
53 0 62
64 83 10
40 47 59
99 100 16
73 0 97
90 100 72
16 21 49
40 25 70
77 7 68
62 3 37
51 47 89
48 70 29
79 21 23
80 29 88
52 84 3
87 77 6
23 69 82
1 36 42
41 28 50
0 82 20
7 96 85
100 101 87
46 16 16
3 34 29
71 43 41
81 103 18
74 17 7
65 67 87
70 96 80
100 22 20
96 4 11
25 58 81
75 28 77
81 78 22
14 81 82
93 76 20
50 21 20
86 23 4
60 79 61
63 76 12
13 8 82
78 46 83
18 76 64
25 60 5
15 44 6
30 58 37
89 37 29
75 85 29
28 8 55
42 71 47
70 71 78
94 17 91
44 15 66
45 47 42
13 59 45
34 49 22
6 9 47
101 92 27
11 87 3
49 23 69
50 15 41
47 49 43
83 73 17
96 94 23
79 49 16
3 26 25
65 49 19
96 20 60
31 56 35
67 2 82
79 16 29
59 25 12
87 29 68
62 32 20
14 75 96
12 50 66
11 49 45
53 32 27
87 14 36
72 80 38
96 22 55
96 52 85
70 100 39
69 21 13
55 63 72
87 90 47
99 49 67
63 101 73
12 45 98
81 4 71
102 72 94
94 18 99
47 65 29
81 15 33
35 73 24
98 60 53
73 65 75
88 28 63
58 55 60
16 52 2
83 23 62
96 83 32
53 43 23
24 19 46
21 91 80
39 17 34
70 15 48
93 91 92
93 52 29
39 85 22
32 45 74
77 96 33
87 42 95
69 32 30
61 30 5
99 33 48
90 20 68
41 103 87
8 70 96
34 37 92
0 89 22
17 27 6
75 40 55
89 20 84
33 49 17
30 71 4
25 89 15
91 89 87
22 100 55
27 26 62
84 16 49
5 39 32
75 3 76
34 56 28
51 60 50
63 13 94
57 102 67
59 16 82
12 77 91
101 33 42
30 93 4
15 101 92
3 20 19
54 6 12
5 84 34
103 53 75
84 72 18
74 26 4
5 25 23
49 52 49
97 15 18
85 102 29
47 75 84
56 66 27
7 75 6
62 19 22
54 31 23
78 20 23
17 41 26
62 0 7
102 74 42
5 26 9
8 89 69
31 102 37
33 1 53
29 43 95
53 62 44
84 79 66
2 62 68
65 15 20
13 35 6
77 74 70
26 77 47
43 38 24
52 46 46
0 35 7
9 16 99
45 100 9
22 80 7
40 4 28
67 26 32
36 79 10
30 43 5
16 19 16
92 62 69
56 77 57
98 21 12
97 34 86
43 100 34
36 1 31
28 22 54
81 60 21
13 1 71
101 21 41
89 26 47
43 63 13
7 67 48
35 55 51
3 70 6
90 96 83
33 81 88
65 89 29
88 10 38
34 88 3
6 47 18
59 72 29
68 17 12
35 22 47
96 32 35
92 103 81
28 14 36
28 27 83
54 88 17
21 54 11
23 84 95
44 42 59
18 48 15
67 87 29
22 86 37
34 67 57
64 46 57
50 27 52
31 39 87
91 84 65
7 15 46
50 66 97
18 53 92
70 25 93
69 29 81
80 69 42
23 94 99
60 56 98
70 54 56
21 79 56
55 61 72
77 4 32
24 68 17
38 19 42
102 63 87
77 51 18
40 10 42
61 37 74
24 88 41
103 80 16
15 14 47
28 103 48
67 89 26
2 44 86
56 10 0
56 79 68
60 99 47
13 70 9
2 102 60
72 6 98
39 101 92
8 39 48
74 3 18
75 58 70
64 96 36
95 71 69
29 73 80
31 6 27
18 38 21
18 47 92
44 85 73
53 71 37
99 6 97
85 7 83
2 11 87
42 73 86
74 75 58
73 8 90
100 4 62
88 29 18
6 79 47
69 13 67
10 51 90
8 18 20
10 33 63
74 89 50
49 37 29
24 51 10
60 17 94
53 17 69
58 52 75
7 14 8
16 102 58
28 4 16
58 50 88
46 8 93
28 31 83
6 85 93
58 38 19
17 96 6
73 103 2
45 36 25
78 23 58
66 40 21
7 42 94
100 71 48
51 33 42
63 58 9
58 69 60
24 84 49
2 48 87
23 57 2
67 21 65
24 102 14
38 76 19
31 73 25
85 71 25
86 14 97
62 15 55
27 80 82
12 40 43
53 76 40
85 97 73
87 39 92
15 28 0
48 97 12
72 20 30
68 82 92
41 100 61
8 29 50
77 19 3
0 98 74
30 22 51
80 17 50
57 78 84
73 26 62
27 21 81
39 94 20
52 44 63
27 30 60
33 20 16
78 42 63
20 103 88
23 4 35
86 60 62
67 19 23
74 15 55
41 85 87
96 3 5
17 9 1
49 63 8
23 1 34
43 71 44
62 45 63
94 78 68
66 37 35
29 37 63
83 7 64
24 56 53
5 0 41
83 18 36
47 93 97
34 73 73
17 21 26
44 75 55
44 91 43
99 84 51
74 19 64
39 3 36
32 63 5
23 22 55
71 83 99
101 87 28
80 58 31
16 84 77
92 83 86
54 26 73
63 39 73
75 70 32
60 22 90
2 89 12
31 24 6
75 50 71
4 18 52
96 93 40
102 92 49
73 34 94
17 70 19
99 70 72
99 81 98
56 11 72
40 84 16
51 0 16
66 88 12
96 60 53
69 102 99
63 23 39
37 9 1
11 21 90
99 14 93
72 100 60
97 42 38
79 35 93
17 4 39
86 55 66
80 82 97
15 64 59
47 24 17
89 13 78
42 10 10
82 22 44
40 80 52
60 35 45
66 29 54
103 63 53
94 25 24
41 23 47
49 74 99
46 88 26
61 50 11
88 39 90
46 32 50
17 102 43
73 48 83
95 74 92
10 74 55
81 44 41
51 77 85
99 94 73
87 45 61
28 89 99
89 52 74
14 12 77
53 42 19
92 8 98
65 17 21
20 36 76
9 68 54
78 63 44
11 88 12
40 100 23
17 58 17
70 17 99
16 7 21
52 86 35
78 68 60
80 70 30
52 68 92
33 93 92
37 102 88
92 40 32
72 38 28
22 8 23
43 86 45
68 9 49
74 77 67
77 59 22
14 49 91
16 78 10
23 14 72
85 83 83
88 82 53
26 14 8
100 49 97
58 56 29
23 79 32
37 82 61
17 22 26
8 103 4
76 3 47
40 26 13
79 17 93
84 103 55
40 33 93
51 15 13
73 94 12
26 39 55
96 33 82
86 66 99
51 40 77
82 50 57
88 86 89
60 9 25
102 8 53
105 2943
52 80 17
62 68 49
57 22 59
52 92 2
92 17 6
97 42 37
63 21 22
9 64 26
23 33 6
18 97 67
33 39 73
54 93 66
86 62 1
34 61 58
52 26 95
54 85 1
22 11 17
40 68 46
93 49 71
74 20 0
53 25 4
3 34 53
16 77 88
34 95 61
56 6 33
69 34 98
47 2 16
81 99 14
96 44 74
26 75 46
78 80 21
41 80 6
56 72 20
10 18 47
66 5 38
6 79 72
6 43 73
59 66 26
85 43 79
42 2 83
1 100 16
86 41 71
0 30 5
29 49 31
39 100 16
69 89 96
48 88 86
78 36 70
62 82 0
80 3 82
14 50 55
7 39 76
13 102 18
15 22 58
34 97 88
94 46 90
69 4 50
61 71 9
11 77 78
75 48 82
53 28 63
77 30 20
63 31 54
92 98 47
1 48 7
85 41 69
5 65 40
101 96 98
30 52 19
78 32 41
32 11 39
47 24 82
10 53 47
81 43 38
58 25 50
51 30 68
13 11 21
17 40 92
64 76 43
40 71 62
50 32 9
33 80 47
69 65 2
27 47 1
84 41 77
40 100 48
49 98 43
18 44 90
1 38 25
12 93 0
97 53 40
51 73 25
68 33 6
77 48 61
18 66 81
81 80 79
86 50 64
71 61 34
46 67 85
9 52 92
13 56 0
81 84 49
29 90 32
102 40 94
12 66 93
3 7 17
4 11 81
14 3 2
86 70 78
76 71 97
52 11 7
6 101 8
41 72 87
45 29 57
5 25 5
97 56 86
99 18 48
100 15 55
48 70 7
101 35 90
71 91 35
94 58 78
64 10 92
40 21 97
4 66 31
19 21 97
96 78 15
19 44 11
25 61 73
57 84 35
68 58 67
73 42 14
61 47 67
49 33 91
79 19 33
90 30 76
75 46 91
60 2 88
80 10 73
86 7 9
83 38 83
57 92 13
19 92 81
33 48 33
15 54 26
93 6 12
26 36 93
67 8 57
101 75 37
48 15 58
84 7 79
26 9 78
71 38 80
70 15 89
71 24 94
26 4 57
82 38 65
18 12 97
94 6 30
44 47 32
13 29 95
58 20 9
81 24 28
36 30 92
54 0 21
48 82 11
18 88 65
83 2 95
41 53 27
31 4 78
93 4 58
44 76 49
42 77 59
33 19 99
56 87 78
73 99 39
33 101 4
73 70 10
27 71 37
71 83 78
87 91 66
9 104 30
35 25 25
73 95 95
90 1 4
66 31 20
19 103 0
36 64 13
32 60 77
19 96 31
19 35 32
63 73 10
29 4 46
74 25 0
50 97 66
25 79 43
61 4 76
93 10 52
69 60 83
6 15 56
21 40 37
25 56 8
101 29 74
101 30 29
21 33 90
10 7 94
60 66 77
0 48 24
60 89 11
29 7 98
51 82 78
42 33 83
77 6 39
47 11 2
43 2 34
96 31 53
84 75 69
62 19 98
88 54 46
63 60 26
71 2 77
46 36 79
34 0 36
55 23 94
39 70 49
60 46 97
71 8 26
39 64 51
18 63 5
42 35 65
20 61 35
24 36 38
98 88 92
5 98 23
54 98 4
48 99 35
5 87 48
38 15 6
36 9 25
8 99 34
85 60 79
10 35 61
74 1 22
69 26 95
69 28 38
55 27 29
88 7 46
10 74 80
98 15 71
49 96 4
73 103 56
48 29 90
34 56 29
23 32 8
29 17 1
9 78 62
21 93 6
33 69 98
0 12 63
61 22 92
96 95 13
22 52 24
42 17 47
90 92 6
18 99 60
96 38 63
77 104 62
29 33 59
13 72 66
70 9 67
98 3 68
7 43 44
5 75 72
96 79 60
26 93 22
37 8 7
56 41 1
46 101 64
28 53 94
46 6 93
14 11 2
51 18 42
99 78 95
4 76 26
94 89 22
95 103 79
43 77 47
60 4 39
82 15 79
59 12 31
47 61 35
21 102 11
0 9 17
0 74 8
3 76 25
66 76 73
34 33 54
23 80 48
57 13 4
86 34 45
64 53 29
86 46 64
15 98 56
47 59 26
42 94 50
38 33 43
19 77 83
40 102 43
40 25 4
76 98 14
63 95 16
37 52 41
99 49 75
17 10 66
39 97 76
42 100 92
4 55 66
76 47 0
3 29 56
2 63 29
59 49 58
32 100 29
65 6 32
49 75 82
30 75 14
62 35 8
26 76 34
38 91 99
50 40 22
22 45 54
19 60 93
37 60 71
104 36 31
0 27 38
54 23 26
10 46 77
60 97 31
71 9 65
5 0 0
22 100 36
70 35 24
87 97 60
26 53 18
104 66 72
56 69 86
31 93 34
71 78 22
100 44 51
16 43 49
56 76 46
103 36 62
65 100 36
27 1 49
24 44 17
9 5 9
27 10 18
82 92 40
103 32 81
49 69 73
35 21 62
0 33 52
96 7 94
61 99 75
27 25 56
0 18 79
50 65 7
12 10 47
14 84 86
37 43 75
18 17 29
59 79 98
33 24 18
10 97 73
7 91 77
11 87 3
70 30 22
87 51 33
30 82 36
27 53 52
81 11 52
17 65 36
102 8 82
52 82 65
79 64 20
83 90 85
36 24 5
63 89 94
15 52 23
90 19 45
38 39 92
28 30 1
71 82 82
58 87 38
100 7 30
98 101 72
29 5 34
103 66 68
25 70 51
27 58 0
91 63 99
28 103 15
50 31 0
34 19 68
3 84 66
45 4 13
0 43 35
87 86 71
70 3 24
60 76 89
86 35 23
85 89 20
72 44 83
17 5 43
87 7 42
4 0 41
66 72 97
30 39 76
9 73 68
39 52 49
74 7 40
84 4 23
50 94 70
75 64 79
26 84 34
54 96 68
94 103 64
80 0 24
52 97 39
38 52 66
26 43 42
34 40 17
58 59 55
52 51 52
27 103 48
81 48 28
11 78 73
2 39 20
17 75 23
0 90 60
18 34 67
30 23 10
28 86 95
44 82 11
89 4 35
92 48 5
29 44 20
11 13 90
49 28 84
53 35 51
71 45 89
27 92 55
63 84 26
59 100 17
27 81 11
88 82 0
53 50 2
4 45 59
78 12 35
12 29 87
45 5 92
46 89 83
64 74 25
27 37 45
34 104 82
29 65 50
64 18 82
102 3 37
19 71 35
40 29 55
88 48 94
16 9 39
95 66 91
71 75 88
29 68 85
4 82 80
12 88 28
16 28 14
36 22 82
97 10 83
34 69 30
25 97 11
77 101 22
30 55 89
85 35 94
71 67 59
32 63 11
73 84 38
51 3 76
84 53 39
101 36 7
66 74 19
97 98 32
88 45 25
33 65 54
18 77 53
45 94 88
16 25 10
32 53 33
84 50 20
20 11 20
18 103 79
32 30 60
5 73 77
104 51 14
65 40 51
20 70 70
50 93 68
48 34 81
48 96 87
36 73 39
78 10 24
57 98 21
29 34 27
6 88 18
86 13 85
69 37 73
62 16 67
63 66 87
82 7 51
53 34 78
76 41 32
99 41 8
38 3 6
52 88 40
26 47 34
12 44 19
70 31 6
18 89 26
56 20 80
98 77 15
64 25 66
24 19 87
45 76 98
77 103 9
97 19 38
37 2 47
81 45 12
17 54 80
29 89 55
54 64 60
31 10 62
5 68 38
94 0 31
61 54 69
88 68 42
17 87 29
31 94 22
33 50 84
92 54 7
41 79 54
54 102 23
94 19 20
2 9 99
52 48 28
7 68 51
59 61 82
36 27 75
76 72 66
75 53 35
89 61 33
3 104 53
39 27 92
93 92 13
44 20 4
11 59 42
9 0 29
97 33 44
91 1 78
5 61 29
21 65 45
87 10 93
31 90 82
1 84 5
56 100 28
100 48 25
46 33 20
12 2 5
13 59 96
29 0 80
91 44 72
61 100 11
16 0 82
97 71 19
25 20 4
94 10 25
10 52 71
88 2 30
101 54 54
64 87 65
14 15 45
15 59 79
104 59 44
62 12 62
0 64 37
13 73 27
1 91 12
102 94 72
18 13 89
51 81 92
5 52 63
45 98 86
13 79 9
14 22 80
85 45 10
52 24 96
27 85 31
58 44 56
55 47 36
54 81 40
98 5 22
5 37 41
101 5 61
59 90 58
8 70 40
85 100 19
87 61 87
50 66 82
19 49 43
74 92 4
50 25 43
85 93 96
103 80 93
26 87 80
16 84 22
17 0 37
13 34 31
95 90 29
74 27 68
80 1 44
28 33 91
96 8 59
31 67 46
73 17 17
29 72 30
68 45 83
30 34 89
36 33 78
69 100 8
16 55 48
40 94 67
6 34 65
103 45 67
3 14 71
93 1 70
65 24 38
63 12 64
22 49 25
92 0 40
39 13 90
10 89 56
44 54 61
91 80 6
98 75 92
41 13 93
7 56 28
11 31 28
54 75 77
60 3 95
18 5 29
104 8 18
102 20 99
46 31 85
27 57 73
97 11 91
99 67 89
29 8 27
17 19 69
50 70 45
39 32 85
91 84 95
3 67 90
90 2 50
3 88 0
3 73 58
5 64 33
91 67 28
26 88 16
93 33 8
78 100 3
10 31 98
77 93 22
59 53 72
71 68 77
37 74 53
26 52 20
94 51 34
102 15 39
83 16 79
38 84 75
66 47 40
3 51 59
90 59 76
3 95 49
50 98 19
63 6 52
36 21 53
61 94 11
2 29 22
79 52 21
85 13 50
89 31 99
35 50 87
63 29 29
100 18 27
48 26 15
26 17 26
69 82 44
88 104 42
102 61 11
16 82 94
66 62 36
10 71 79
96 55 88
1 3 44
78 52 38
96 57 13
57 40 93
11 2 64
90 75 43
97 6 32
61 67 10
65 78 86
6 17 23
84 60 35
16 45 23
101 66 84
7 78 68
0 1 60
84 94 65
22 65 42
11 42 90
102 91 28
21 48 36
23 91 4
92 31 81
53 26 33
88 10 32
4 96 35
87 57 13
80 12 83
32 28 30
44 22 59
92 12 40
19 28 10
45 51 34
6 48 88
76 90 71
34 66 70
3 6 62
6 69 71
11 82 47
84 48 84
58 23 92
2 92 63
74 19 87
40 20 82
35 59 65
29 100 66
28 9 47
4 64 97
10 9 75
7 24 31
76 38 13
61 69 61
90 101 66
28 7 46
101 72 83
66 25 88
25 103 40
42 80 46
57 69 77
98 65 15
102 26 48
72 23 8
83 57 76
64 26 39
76 1 0
78 6 38
23 93 31
40 1 91
76 36 77
91 96 22
27 63 71
94 91 64
39 102 97
58 92 25
50 45 10
88 55 96
28 65 99
56 86 18
45 96 90
30 16 30
46 79 95
12 81 71
75 70 17
78 93 51
71 28 76
77 5 27
70 48 95
6 10 39
33 30 80
14 99 45
8 2 9
66 52 62
39 75 11
29 69 62
81 68 46
45 78 99
47 94 62
3 2 31
55 25 1
53 66 14
4 41 14
42 59 29
74 46 19
17 56 74
61 62 81
69 102 31
86 38 13
61 85 31
39 98 15
47 0 85
38 49 14
45 70 68
31 24 55
43 32 76
38 89 78
73 34 7
92 97 37
47 40 13
67 33 3
85 61 92
88 50 25
91 49 59
9 84 30
76 29 24
89 99 84
74 38 74
16 78 19
29 87 49
21 67 65
63 61 41
9 83 8
25 5 95
96 68 68
1 54 73
23 68 60
93 71 56
13 85 54
83 14 97
102 76 9
92 26 17
65 23 57
59 0 68
92 84 9
48 50 44
69 24 52
46 5 96
52 68 98
94 70 94
75 35 70
67 59 71
84 66 46
6 96 39
19 15 28
96 72 81
6 42 18
30 86 56
43 86 42
81 46 9
69 23 27
43 57 1
30 85 19
68 52 70
72 78 19
67 13 48
60 62 5
12 51 47
56 24 97
10 15 6
66 7 84
98 90 65
94 63 12
72 21 25
53 63 68
73 104 45
74 62 17
46 52 81
60 13 51
38 71 4
80 8 86
90 88 54
33 100 84
2 14 77
77 64 84
61 97 87
62 42 56
57 5 40
37 96 75
71 70 2
99 44 28
78 62 50
43 17 24
22 93 97
76 45 28
99 24 63
71 90 65
52 14 36
85 67 17
66 85 58
73 14 19
54 14 12
53 32 5
84 8 12
51 24 61
93 34 42
41 89 8
78 28 42
2 82 60
78 73 69
100 84 0
57 85 58
9 2 78
100 83 77
20 26 68
59 9 83
16 13 0
28 46 84
45 60 89
33 61 7
30 56 81
6 7 5
7 21 32
100 4 20
8 75 60
59 96 16
63 20 61
49 24 47
51 19 92
4 78 31
3 96 89
29 37 15
95 32 22
30 11 18
9 22 20
48 10 34
47 45 69
66 50 59
57 53 78
70 25 96
76 60 50
19 27 85
6 29 38
33 68 83
103 51 81
71 80 33
29 24 55
38 67 12
2 62 15
81 78 4
62 24 73
41 42 93
60 87 58
24 35 56
76 2 56
3 82 67
50 62 3
87 24 15
3 102 25
80 6 66
104 72 64
59 67 51
23 76 56
28 104 17
102 92 43
89 22 97
52 28 76
38 101 13
33 20 8
3 55 70
16 58 61
90 31 51
63 65 12
53 62 27
60 6 93
85 63 21
62 84 54
78 8 97
81 19 91
17 104 39
53 31 68
98 39 88
66 21 80
65 16 91
37 64 82
24 11 3
93 29 93
1 41 58
51 48 82
96 41 6
76 78 3
83 50 2
100 94 25
77 59 47
90 26 76
20 53 50
66 36 64
49 56 0
81 12 34
94 29 92
42 22 75
87 78 26
34 90 68
98 37 71
94 84 7
35 93 56
99 8 86
20 104 81
87 35 2
55 13 84
56 3 29
95 36 51
13 67 67
64 5 58
1 74 72
68 17 47
84 61 41
43 79 98
8 37 15
54 103 89
4 46 52
43 103 12
15 20 3
0 57 68
74 36 83
84 0 30
31 12 66
71 43 51
1 66 52
63 23 34
71 36 40
76 103 75
36 40 83
80 52 0
69 7 53
97 38 87
101 64 99
9 3 97
101 92 40
87 17 25
3 44 56
63 45 14
31 37 63
55 99 95
12 65 80
65 73 80
98 13 3
94 95 67
11 5 53
23 96 30
17 63 63
43 84 71
55 54 95
57 80 47
27 38 94
74 39 80
80 41 6
3 38 85
92 87 1
42 24 2
28 50 47
102 10 87
2 10 51
34 28 96
19 7 30
18 45 15
5 102 11
80 42 39
5 4 64
95 73 66
28 49 24
9 41 13
49 83 65
9 33 78
83 82 11
20 41 15
0 44 1
61 59 47
66 24 28
37 21 87
98 57 97
2 70 71
59 19 2
47 13 95
18 46 45
61 38 23
82 45 59
20 51 67
85 103 10
21 24 26
42 54 90
74 56 94
95 45 50
94 37 29
69 51 1
9 68 44
3 100 10
48 16 85
100 24 2
14 77 1
82 46 61
0 10 35
45 0 86
73 28 10
68 4 87
47 3 30
44 73 23
41 35 81
102 47 72
36 101 52
52 32 34
18 83 68
27 56 20
16 17 7
41 60 94
69 11 57
98 95 15
96 2 72
6 93 67
44 25 86
97 27 92
3 99 41
61 72 37
28 67 13
87 23 94
50 73 3
55 58 27
32 40 77
4 75 47
62 90 30
6 24 48
80 4 16
43 104 93
75 91 97
70 88 23
39 4 75
11 85 68
0 50 18
93 17 1
6 8 49
77 86 98
11 104 64
8 68 16
79 92 17
66 57 26
2 15 29
11 81 59
43 10 69
81 25 44
30 91 14
55 91 50
76 31 92
79 57 44
65 74 9
15 84 80
46 57 87
6 14 72
48 13 52
33 83 61
69 99 51
5 11 19
43 58 19
29 78 35
100 36 84
51 57 2
25 33 16
0 21 76
94 88 22
7 65 19
14 26 16
17 53 42
35 54 67
26 83 63
62 10 37
26 67 50
80 58 26
102 41 15
102 30 82
68 81 37
55 100 69
37 20 74
20 72 38
61 3 84
100 104 25
22 48 93
66 83 88
62 59 74
26 57 26
28 34 89
23 35 2
87 71 71
35 83 46
18 47 75
94 68 15
33 17 93
16 42 1
98 38 57
55 76 15
71 94 36
63 13 93
43 19 62
28 17 98
84 30 85
82 20 35
18 10 28
56 89 3
21 57 48
16 38 60
82 32 54
15 34 54
33 51 68
13 43 67
82 89 53
89 26 88
40 38 97
50 30 73
54 35 49
99 40 29
4 58 87
9 11 58
31 1 84
70 78 6
92 27 79
73 20 20
81 17 49
53 83 93
38 97 5
55 24 99
61 76 15
23 74 97
23 99 60
46 0 6
46 71 5
58 3 42
15 76 19
56 88 22
62 67 43
40 87 62
0 77 22
21 72 3
34 84 65
43 54 7
60 7 55
27 45 43
6 98 43
50 80 67
15 83 49
101 81 56
38 48 44
67 23 71
29 60 95
67 41 47
12 100 46
59 33 82
19 36 68
65 68 99
65 11 9
43 38 66
81 47 38
42 14 19
54 32 28
47 79 94
1 73 12
94 54 8
49 103 48
14 97 42
20 32 39
86 39 37
80 86 61
19 8 49
68 44 69
90 28 9
27 54 6
104 62 11
36 7 54
12 56 73
42 28 45
44 55 10
92 77 70
53 71 23
22 5 29
73 90 75
56 77 55
48 87 98
82 18 49
22 21 43
33 77 48
11 58 30
47 95 45
36 12 30
38 2 31
31 85 20
37 10 87
31 44 93
90 87 82
68 41 28
46 34 21
41 85 60
79 6 9
36 82 18
9 75 5
41 4 30
50 19 13
77 26 4
25 39 61
34 44 34
91 71 71
4 34 32
76 50 66
88 87 96
32 101 10
25 85 78
50 99 14
85 33 28
72 0 91
66 41 41
88 34 46
23 83 6
37 62 44
88 15 44
41 74 72
36 93 7
88 78 69
47 6 6
6 71 59
56 79 2
72 24 45
66 26 87
38 59 49
13 95 88
77 23 72
64 103 98
45 88 42
46 82 36
24 99 26
32 62 75
97 22 58
68 93 96
86 68 55
38 28 74
99 5 55
58 85 80
24 58 96
103 37 78
49 29 80
37 91 72
104 88 89
45 64 37
74 8 29
22 78 60
98 62 66
63 92 50
28 4 18
29 41 51
24 50 9
91 70 19
77 45 65
93 47 15
16 47 98
40 96 6
22 79 29
4 103 52
81 67 49
66 84 38
3 62 46
83 21 70
101 18 69
66 11 45
0 59 95
39 20 0
34 49 45
15 91 48
104 50 78
14 91 27
73 102 46
68 72 21
74 28 4
65 52 34
70 45 90
104 14 73
89 71 33
64 20 20
89 85 20
59 50 12
36 45 96
33 47 16
76 37 49
86 56 83
15 66 11
93 82 83
92 3 86
7 47 4
83 8 84
90 71 9
60 28 72
99 36 98
85 39 28
18 14 50
94 64 79
15 85 10
83 26 41
78 13 79
104 91 1
72 94 78
79 72 96
31 56 88
15 36 35
40 33 52
44 88 28
35 74 19
54 99 30
67 56 60
37 39 41
1 94 29
59 39 91
11 4 20
41 52 26
93 87 29
22 40 76
79 30 1
69 47 22
90 47 63
102 31 24
18 35 67
61 18 16
1 95 29
71 33 27
70 49 82
77 66 37
53 0 35
65 25 57
55 32 7
83 93 41
70 95 46
4 60 6
52 44 70
37 50 19
64 9 35
31 79 58
32 29 60
12 4 35
104 80 35
32 24 7
73 51 74
19 83 28
55 79 32
57 15 81
90 98 33
31 82 8
87 12 58
13 20 92
52 6 19
93 44 2
14 5 39
61 29 37
97 82 7
93 35 40
11 18 40
73 93 67
87 53 93
88 52 90
0 95 70
68 67 44
74 51 45
75 14 56
65 0 13
44 100 59
30 57 96
17 16 9
31 63 59
25 99 44
89 38 65
55 63 87
65 50 18
7 62 12
49 55 16
93 96 47
69 80 68
